,i,project,label
265,35.0,城市双修背景下地域文化景观的保护与开发研究项目还在进行中其他,0.0
266,35.0,城市双修背景下地域文化景观的保护与开发研究项目还在进行中其他,0.0
267,35.0,城市双修背景下地域文化景观的保护与开发研究项目还在进行中其他,0.0
268,35.0,城市双修背景下地域文化景观的保护与开发研究项目还在进行中其他,0.0
269,35.0,城市双修背景下地域文化景观的保护与开发研究项目还在进行中其他,0.0
270,35.0,城市双修背景下地域文化景观的保护与开发研究项目还在进行中其他,0.0
271,35.0,城市双修背景下地域文化景观的保护与开发研究项目还在进行中其他,0.0
272,36.0,000,0.0
273,37.0,快递纸盒的纸艺创新设计研究一套纸艺创新得快递盒其他,0.0
274,37.0,快递纸盒的纸艺创新设计研究一套纸艺创新得快递盒其他,0.0
275,37.0,快递纸盒的纸艺创新设计研究一套纸艺创新得快递盒其他,0.0
276,37.0,快递纸盒的纸艺创新设计研究一套纸艺创新得快递盒其他,0.0
277,37.0,快递纸盒的纸艺创新设计研究一套纸艺创新得快递盒其他,0.0
278,38.0,000,0.0
279,38.0,000,0.0
280,38.0,000,0.0
281,38.0,000,0.0
282,38.0,000,0.0
283,38.0,000,0.0
284,38.0,000,0.0
285,39.0,000,0.0
286,40.0,河南省教育厅人文社科项目(编号: 2017-ZZJH-232)《基于奶牛繁殖规律的奶业生产周期性波动分析》发表于《河南畜牧兽医》省市级,0.0
287,40.0,河南省教育厅人文社科项目(编号: 2017-ZZJH-232)《基于奶牛繁殖规律的奶业生产周期性波动分析》发表于《河南畜牧兽医》省市级,0.0
288,40.0,河南省教育厅人文社科项目(编号: 2017-ZZJH-232)《基于奶牛繁殖规律的奶业生产周期性波动分析》发表于《河南畜牧兽医》省市级,0.0
289,40.0,河南省教育厅人文社科项目(编号: 2017-ZZJH-232)《基于奶牛繁殖规律的奶业生产周期性波动分析》发表于《河南畜牧兽医》省市级,0.0
290,41.0,陕北黄土区不同微地形土壤养分特征研究这些结果表明黄土高原生态恢复区的土壤水分分布高度依赖于恢复措施和微地形种类。因此，在进行黄土高原的生态环境构建时应充分利用不同微地形的水分优势，力求高效利用水分的同时做到不超额、不过载，有意识的避免深层土壤干层的恶化。国家级,1.0
291,41.0,陕北黄土区林分结构与微地形对深层土壤水分影响研究项目优秀结题；以第一作者发表论文《封育和造林对陕北黄土坡面微地形0-10m土层土壤水分的影响》国家级,1.0
292,41.0,陕北黄土区不同微地形土壤养分特征研究这些结果表明黄土高原生态恢复区的土壤水分分布高度依赖于恢复措施和微地形种类。因此，在进行黄土高原的生态环境构建时应充分利用不同微地形的水分优势，力求高效利用水分的同时做到不超额、不过载，有意识的避免深层土壤干层的恶化。国家级,1.0
293,41.0,陕北黄土区林分结构与微地形对深层土壤水分影响研究项目优秀结题；以第一作者发表论文《封育和造林对陕北黄土坡面微地形0-10m土层土壤水分的影响》国家级,1.0
294,41.0,陕北黄土区不同微地形土壤养分特征研究这些结果表明黄土高原生态恢复区的土壤水分分布高度依赖于恢复措施和微地形种类。因此，在进行黄土高原的生态环境构建时应充分利用不同微地形的水分优势，力求高效利用水分的同时做到不超额、不过载，有意识的避免深层土壤干层的恶化。国家级,1.0
295,41.0,陕北黄土区林分结构与微地形对深层土壤水分影响研究项目优秀结题；以第一作者发表论文《封育和造林对陕北黄土坡面微地形0-10m土层土壤水分的影响》国家级,1.0
296,41.0,陕北黄土区不同微地形土壤养分特征研究这些结果表明黄土高原生态恢复区的土壤水分分布高度依赖于恢复措施和微地形种类。因此，在进行黄土高原的生态环境构建时应充分利用不同微地形的水分优势，力求高效利用水分的同时做到不超额、不过载，有意识的避免深层土壤干层的恶化。国家级,1.0
297,41.0,陕北黄土区林分结构与微地形对深层土壤水分影响研究项目优秀结题；以第一作者发表论文《封育和造林对陕北黄土坡面微地形0-10m土层土壤水分的影响》国家级,1.0
298,41.0,陕北黄土区不同微地形土壤养分特征研究这些结果表明黄土高原生态恢复区的土壤水分分布高度依赖于恢复措施和微地形种类。因此，在进行黄土高原的生态环境构建时应充分利用不同微地形的水分优势，力求高效利用水分的同时做到不超额、不过载，有意识的避免深层土壤干层的恶化。国家级,1.0
299,41.0,陕北黄土区林分结构与微地形对深层土壤水分影响研究项目优秀结题；以第一作者发表论文《封育和造林对陕北黄土坡面微地形0-10m土层土壤水分的影响》国家级,1.0
300,42.0,《景观再生：基于景观生态学理论的生活垃圾填埋场景观以第一作者投稿的论文《景观再生：基于景观生态学理论的生活垃圾填埋场景观修复设计研究》入选2019“生态智慧与城乡生态实践”同济-吉建大论坛，得到了参加学术会议并现场壁报展示交流的机会，在论文中引入了所学景观生态学相关理论，锻炼了我的前期分析、文献整理、论文编辑国家级,0.0
301,43.0,校级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第一作者）其他,1.0
302,43.0,国家级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第四作者）国家级,1.0
303,43.0,校级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第一作者）其他,1.0
304,43.0,国家级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第四作者）国家级,1.0
305,43.0,校级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第一作者）其他,1.0
306,43.0,国家级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第四作者）国家级,1.0
307,43.0,校级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第一作者）其他,1.0
308,43.0,国家级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第四作者）国家级,1.0
309,43.0,校级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第一作者）其他,1.0
310,43.0,国家级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第四作者）国家级,1.0
311,43.0,校级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第一作者）其他,1.0
312,43.0,国家级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第四作者）国家级,1.0
313,43.0,校级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第一作者）其他,1.0
314,43.0,国家级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第四作者）国家级,1.0
315,43.0,校级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第一作者）其他,1.0
316,43.0,国家级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第四作者）国家级,1.0
317,43.0,校级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第一作者）其他,1.0
318,43.0,国家级大学生创新创业训练计划项目发表中文核心期刊论文一篇（第四作者）国家级,1.0
319,44.0,草甘膦施加对土壤酶、微生物和有机碳的影响施加不同浓度草甘膦对薄壳山核桃土壤中酶活性、微生物数量及有机碳会产生一定影响，在15天左右土壤会恢复正常。随着草甘膦浓度增加，对土壤微生物活性、酶、有机碳抑制作用更明显。其他,1.0
320,44.0,草甘膦施加对土壤酶、微生物和有机碳的影响施加不同浓度草甘膦对薄壳山核桃土壤中酶活性、微生物数量及有机碳会产生一定影响，在15天左右土壤会恢复正常。随着草甘膦浓度增加，对土壤微生物活性、酶、有机碳抑制作用更明显。其他,1.0
321,44.0,草甘膦施加对土壤酶、微生物和有机碳的影响施加不同浓度草甘膦对薄壳山核桃土壤中酶活性、微生物数量及有机碳会产生一定影响，在15天左右土壤会恢复正常。随着草甘膦浓度增加，对土壤微生物活性、酶、有机碳抑制作用更明显。其他,1.0
322,44.0,草甘膦施加对土壤酶、微生物和有机碳的影响施加不同浓度草甘膦对薄壳山核桃土壤中酶活性、微生物数量及有机碳会产生一定影响，在15天左右土壤会恢复正常。随着草甘膦浓度增加，对土壤微生物活性、酶、有机碳抑制作用更明显。其他,1.0
323,44.0,草甘膦施加对土壤酶、微生物和有机碳的影响施加不同浓度草甘膦对薄壳山核桃土壤中酶活性、微生物数量及有机碳会产生一定影响，在15天左右土壤会恢复正常。随着草甘膦浓度增加，对土壤微生物活性、酶、有机碳抑制作用更明显。其他,1.0
324,44.0,草甘膦施加对土壤酶、微生物和有机碳的影响施加不同浓度草甘膦对薄壳山核桃土壤中酶活性、微生物数量及有机碳会产生一定影响，在15天左右土壤会恢复正常。随着草甘膦浓度增加，对土壤微生物活性、酶、有机碳抑制作用更明显。其他,1.0
325,44.0,草甘膦施加对土壤酶、微生物和有机碳的影响施加不同浓度草甘膦对薄壳山核桃土壤中酶活性、微生物数量及有机碳会产生一定影响，在15天左右土壤会恢复正常。随着草甘膦浓度增加，对土壤微生物活性、酶、有机碳抑制作用更明显。其他,1.0
326,46.0,森语树洞文化运营工作室获得校级立项其他,0.0
327,46.0,红色旅游地发展乡村旅游推进乡村振兴的调查研究获得河北省调研二等奖省市级,0.0
328,46.0,森语树洞文化运营工作室获得校级立项其他,0.0
329,46.0,红色旅游地发展乡村旅游推进乡村振兴的调查研究获得河北省调研二等奖省市级,0.0
330,46.0,森语树洞文化运营工作室获得校级立项其他,0.0
331,46.0,红色旅游地发展乡村旅游推进乡村振兴的调查研究获得河北省调研二等奖省市级,0.0
332,46.0,森语树洞文化运营工作室获得校级立项其他,0.0
333,46.0,红色旅游地发展乡村旅游推进乡村振兴的调查研究获得河北省调研二等奖省市级,0.0
334,46.0,森语树洞文化运营工作室获得校级立项其他,0.0
335,46.0,红色旅游地发展乡村旅游推进乡村振兴的调查研究获得河北省调研二等奖省市级,0.0
336,46.0,森语树洞文化运营工作室获得校级立项其他,0.0
337,46.0,红色旅游地发展乡村旅游推进乡村振兴的调查研究获得河北省调研二等奖省市级,0.0
338,46.0,森语树洞文化运营工作室获得校级立项其他,0.0
339,46.0,红色旅游地发展乡村旅游推进乡村振兴的调查研究获得河北省调研二等奖省市级,0.0
340,46.0,森语树洞文化运营工作室获得校级立项其他,0.0
341,46.0,红色旅游地发展乡村旅游推进乡村振兴的调查研究获得河北省调研二等奖省市级,0.0
342,46.0,森语树洞文化运营工作室获得校级立项其他,0.0
343,46.0,红色旅游地发展乡村旅游推进乡村振兴的调查研究获得河北省调研二等奖省市级,0.0
344,46.0,森语树洞文化运营工作室获得校级立项其他,0.0
345,46.0,红色旅游地发展乡村旅游推进乡村振兴的调查研究获得河北省调研二等奖省市级,0.0
346,46.0,森语树洞文化运营工作室获得校级立项其他,0.0
347,46.0,红色旅游地发展乡村旅游推进乡村振兴的调查研究获得河北省调研二等奖省市级,0.0
