honour_id,uid,honour_name,specificdesc,certificate,certificate_level,honour_at,create_at
242,49,马尔默大学结业证书,在瑞典马尔默大学访学结束后，获得由城市研究学院（The Department of Urban Studies）颁发的结业证书,public/img/stu/49/honour/49_b114b8eb.jpeg,其他,Aug-18,2019/9/13 2:07
243,133,校级优秀团员,,public/img/stu/133/honour/133_952437bb.jpeg,校级,Nov-17,2019/9/13 2:08
244,112,三好学生,,public/img/stu/112/honour/112_e26d3da4.jpeg,省市级,Jun-18,2019/9/13 2:08
246,125,优秀共青团员,2018年五四表彰,public/img/stu/125/honour/125_976e0eb1.jpeg,校级,May-18,2019/9/13 2:08
247,125,校级二等奖学金,2017-2018年度,public/img/stu/125/honour/125_18828df8.jpeg,校级,Dec-18,2019/9/13 2:09
249,121,校一等奖学金1,大一上学期,public/img/stu/121/honour/121_cd487553.jpeg,校级,May-17,2019/9/13 2:10
250,121,校一等奖学金2,大二上学期,public/img/stu/121/honour/121_113e33ba.jpeg,校级,Apr-18,2019/9/13 2:11
251,121,校二等奖学金1,大二下学期,public/img/stu/121/honour/121_d606c64c.jpeg,校级,Nov-18,2019/9/13 2:11
252,49,社会实践论文二等奖,论文成果在“2018学年寒假社会实践优秀论文评比”中获得二等奖,public/img/stu/49/honour/49_4e594a40.jpeg,校级,Apr-18,2019/9/13 2:12
253,121,校二等奖学金2,大三上学期,public/img/stu/121/honour/121_052a5075.jpeg,校级,Apr-19,2019/9/13 2:12
254,49,插花艺术比赛三等奖,作品《迎风》在“西北农林科技大学第六届大学生插花艺术比赛”中获得三等奖,public/img/stu/49/honour/49_e2ae259d.jpeg,校级,Nov-17,2019/9/13 2:14
255,49,优秀团员,被评为西北农林科技大学风景园林艺术学院二零一六年度优秀团员,public/img/stu/49/honour/49_03ddde63.jpeg,院级,Sep-17,2019/9/13 2:20
256,49,贺卡设计大赛优秀奖,作品《桃李不言》在“感谢师恩”贺卡设计大赛中获得优秀奖,public/img/stu/49/honour/49_d7d1d433.jpeg,校级,Jun-17,2019/9/13 2:22
257,49,标志设计大赛优秀奖,在“丝绸之路农业教育科技创新联盟”标志设计大赛中获得优秀奖,public/img/stu/49/honour/49_fb225a9d.jpeg,校级,Nov-16,2019/9/13 2:25
258,141,植物景观设计竞赛,“方土—Garden”花园杯植物景观设计竞赛 作品《寻迹》获三等奖（获奖名单已公布，但截止本人报名期间证书暂未下发）,public/img/stu/141/honour/141_4db7ae5e.png,省市级,Sep-19,2019/9/13 2:32
259,145,国家奖学金,,public/img/stu/145/honour/145_522cda5b.jpeg,国家级,Nov-17,2019/9/13 2:32
261,141,风景园林建造大赛,黑龙江省风景园林建造大赛 作品《梦的阶梯》 获三等奖,public/img/stu/141/honour/141_79b0b527.jpeg,省市级,Jun-17,2019/9/13 2:38
262,141,艺术设计新星奖,作品《色彩构成组图》获第21届黑龙江省艺术设计新星奖,public/img/stu/141/honour/141_dad6659e.jpeg,省市级,Dec-18,2019/9/13 2:40
263,145,国家励志奖学金,,public/img/stu/145/honour/145_a0c5a329.jpeg,国家级,Nov-18,2019/9/13 2:41
264,141,校园雪雕大赛,校园冰雪文化节大学生雪雕大赛 作品《呼吸》 获专业组二等奖,public/img/stu/141/honour/141_ee7dfd6d.jpeg,校级,Dec-16,2019/9/13 2:41
265,141,校园摄影大赛,校园网络文化节“镜头中的东林”主题摄影大赛 作品《秋·韵》获优秀奖,public/img/stu/141/honour/141_bcac11e1.jpeg,校级,Jun-18,2019/9/13 2:43
266,145,三好学生一等奖学金,,public/img/stu/145/honour/145_8217c333.jpeg,校级,Nov-18,2019/9/13 2:43
267,152,国家励志奖学金,连续两年获得国家励志奖学金,,国家级,Nov-17,2019/9/13 2:44
268,145,优秀共青团员,,public/img/stu/145/honour/145_9df9ae87.jpeg,校级,May-19,2019/9/13 2:44
269,141,“校模范团干部”,获2017-2018年度“校模范团干部”荣誉称号,public/img/stu/141/honour/141_57542629.jpeg,校级,May-18,2019/9/13 2:45
270,145,优秀团务助理,,public/img/stu/145/honour/145_a1f5514b.jpeg,校级,Jun-19,2019/9/13 2:46
271,140,优秀团员,,public/img/stu/140/honour/140_4fa7d7af.jpeg,校级,May-19,2019/9/13 2:46
272,141,国家级志愿者证书,获2017-2018年度国家级善行100一星级志愿者证书,public/img/stu/141/honour/141_360e29de.jpeg,国家级,Dec-18,2019/9/13 2:46
273,145,优秀工作案例,,public/img/stu/145/honour/145_5a6b99f0.jpeg,校级,Jul-19,2019/9/13 2:46
274,155,山东省数学竞赛,山东省大学生数学竞赛三等奖,public/img/stu/155/honour/155_d6d65511.jpeg,省市级,Nov-18,2019/9/13 2:47
275,140,优秀学生干部,,public/img/stu/140/honour/140_4ac88be1.jpeg,校级,Dec-18,2019/9/13 2:47
276,156,河南大学三好学生,,,校级,Nov-18,2019/9/13 2:48
277,155,全国英语竞赛,2018年全国大学生英语竞赛三等奖,public/img/stu/155/honour/155_9bd28744.jpeg,国家级,May-18,2019/9/13 2:48
278,152,专业比赛,荣获全国大学生人力资源管理知识技能竞赛大区赛特等奖，并将于今年11月去参加总决赛,public/img/stu/152/honour/152_c0059da7.jpeg,国家级,May-19,2019/9/13 2:49
279,156,河南大学奖学金,,,校级,Nov-18,2019/9/13 2:49
280,140,国家励志奖学金,,public/img/stu/140/honour/140_de2e9128.jpeg,国家级,Dec-18,2019/9/13 2:49
281,145,装置艺术设计二等奖,,public/img/stu/145/honour/145_198bd57c.jpeg,院级,May-18,2019/9/13 2:49
282,140,优秀学生二等奖学金,,public/img/stu/140/honour/140_dbf11444.jpeg,校级,Dec-18,2019/9/13 2:49
283,156,大学生英语竞赛,优秀奖,,国家级,May-19,2019/9/13 2:50
284,155,全国英语竞赛,2019年全国大学生英语竞赛三等奖,public/img/stu/155/honour/155_d9cc36e7.jpeg,国家级,May-19,2019/9/13 2:50
285,156,翻译比赛优秀奖,,,国家级,May-18,2019/9/13 2:50
286,140,团员之星,,public/img/stu/140/honour/140_228458b3.jpeg,院级,Jun-18,2019/9/13 2:50
287,152,黑龙江省“三好学生”,曾荣获黑龙江省“三好学生”荣誉称号,public/img/stu/152/honour/152_de33684e.jpeg,省市级,May-18,2019/9/13 2:51
288,140,雅思成绩单,,public/img/stu/140/honour/140_bef34159.jpeg,其他,May-19,2019/9/13 2:52
289,140,计算机二级证书,,public/img/stu/140/honour/140_ef339902.jpeg,国家级,Mar-18,2019/9/13 2:53
290,152,校“优秀女大学生”,曾荣获东北石油大学“优秀女大学生标兵”荣誉称号,public/img/stu/152/honour/152_6f26eebf.jpeg,校级,May-19,2019/9/13 2:53
291,155,会计技能挑战赛,第三届能源杯全国大学生财会技能挑战赛三等奖,public/img/stu/155/honour/155_30019f65.jpeg,国家级,May-19,2019/9/13 2:54
292,155,数学竞赛,山东理工大学第十七届大学生数学竞赛一等奖,public/img/stu/155/honour/155_9e98b719.jpeg,校级,Jun-19,2019/9/13 2:55
294,155,外研社,外研社杯全国英语阅读大赛校级初赛一等奖,public/img/stu/155/honour/155_56695768.jpeg,校级,Oct-18,2019/9/13 2:56
297,152,校“优秀学生干部”,身为组织主席，曾获东北石油大学“优秀学生干部标兵”荣誉称号,public/img/stu/152/honour/152_243df3d0.jpeg,校级,Oct-18,2019/9/13 2:56
298,154,全国大学生英语竞赛,一等奖,public/img/stu/154/honour/154_b316a61c.jpeg,国家级,May-17,2019/9/13 2:57
300,150,国家奖学金,在2018-2019学年度表现突出，因获中国大学生第十四届沙滩排球锦标赛第六名以及辽宁省大学生电子商务三创赛第二名，并且成绩优异，位于专业第一年级前三，而获国家奖学金,public/img/stu/150/honour/150_85746c1d.jpeg,国家级,Nov-18,2019/9/13 2:57
302,130,“4·15国家安全教育,,public/img/stu/130/honour/130_22fc414a.jpeg,省市级,Apr-17,2019/9/13 2:58
303,155,奖学金，荣誉称号,各类奖学金荣誉称号等,public/img/stu/155/honour/155_3ffb2ce1.jpeg,校级,Sep-19,2019/9/13 2:59
305,130,河南大学三好学生,,public/img/stu/130/honour/130_3f9013f9.jpeg,校级,Nov-18,2019/9/13 2:59
308,150,中国沙排锦标赛第六名,在内蒙古响沙湾举办的中国大学生第十四届沙滩排球锦标赛中获得第四名的成绩,public/img/stu/150/honour/150_0d8a3a1f.jpeg,国家级,Jul-18,2019/9/13 3:04
310,150,沈阳市优秀大学生,,public/img/stu/150/honour/150_ed16dffa.jpeg,省市级,Dec-18,2019/9/13 3:06
312,154,河北大学三好学生,,public/img/stu/154/honour/154_eef33f9e.jpeg,校级,Dec-17,2019/9/13 3:10
313,131,国家奖学金,,public/img/stu/131/honour/131_4754becd.jpeg,国家级,Nov-18,2019/9/13 3:10
315,154,河北大学学生奖学金,一等奖,public/img/stu/154/honour/154_85e23f63.jpeg,校级,Dec-17,2019/9/13 3:11
316,131,黑龙江省三好学生,,public/img/stu/131/honour/131_c2aa1c5a.jpeg,省市级,May-18,2019/9/13 3:12
317,154,国家励志奖学金,,,国家级,Dec-17,2019/9/13 3:13
318,151,三好学生,内蒙古科技大学2016-2017学年度“三好学生”,public/img/stu/151/honour/151_bfd514aa.jpeg,校级,Nov-17,2019/9/13 3:13
319,131,模范团干部,,public/img/stu/131/honour/131_6b31173b.jpeg,校级,May-17,2019/9/13 3:13
320,154,外研社杯全国阅读大赛,二等奖,public/img/stu/154/honour/154_239aca92.jpeg,校级,Oct-18,2019/9/13 3:13
321,57,全国大学生英语竞赛,三等奖,public/img/stu/57/honour/57_c8880f0a.jpeg,省市级,May-18,2019/9/13 3:14
322,151,“五·四”优秀团员,内蒙古科技大学2017年度“五·四”优秀团员,public/img/stu/151/honour/151_5fbdb0e4.jpeg,校级,May-18,2019/9/13 3:15
323,160,2016-2017三好学生,2016-2017年度中在综合素质测评中，被评为三好学生,public/img/stu/160/honour/160_ac9488e9.jpeg,校级,Dec-17,2019/9/13 3:15
324,154,团学活动积极分子,,public/img/stu/154/honour/154_c01fdbb9.jpeg,校级,May-09,2019/9/13 3:16
325,160,2017-2018三好学生,在2017-2018年度综合素质测评中，被评为“三好学生”,public/img/stu/160/honour/160_6854bf76.jpeg,校级,Dec-18,2019/9/13 3:16
326,131,演讲比赛一等奖,园林学院“转换角色，沟通你我”讲师挑战赛,public/img/stu/131/honour/131_5a788d1e.jpeg,院级,Apr-17,2019/9/13 3:16
328,57,国家奖学金,,public/img/stu/57/honour/57_3b02f210.jpeg,国家级,Nov-18,2019/9/13 3:17
329,142,风景园林建造大赛,“黑龙江省第一届风景园林建造大赛”二等奖,public/img/stu/142/honour/142_149631e2.jpeg,省市级,Jun-17,2019/9/13 3:18
330,131,征文大赛三等奖,东北林业大学“携手抗艾，重在防艾”主题征文大赛,public/img/stu/131/honour/131_381254fb.jpeg,校级,Dec-16,2019/9/13 3:18
331,164,国家奖学金,,public/img/stu/164/honour/164_211373cb.jpeg,国家级,Sep-18,2019/9/13 3:18
333,57,国家励志奖学金,,public/img/stu/57/honour/57_28d583b8.jpeg,国家级,Nov-17,2019/9/13 3:18
334,151,自治区高校三好学生,内蒙古自治区高校三好学生,public/img/stu/151/honour/151_13497e4f.jpeg,省市级,Jul-18,2019/9/13 3:18
335,131,最佳辩手,园林学院新生杯辩论赛,public/img/stu/131/honour/131_31c00af8.jpeg,院级,Nov-16,2019/9/13 3:19
336,57,甘肃农业大学三好学生,,public/img/stu/57/honour/57_031fe604.jpeg,校级,Dec-18,2019/9/13 3:19
337,164,国家励志奖学金,,public/img/stu/164/honour/164_ef726c57.jpeg,省市级,Sep-17,2019/9/13 3:20
338,57,甘肃农业大学三号学生,,public/img/stu/57/honour/57_c0b84639.jpeg,校级,Dec-17,2019/9/13 3:20
339,162,六级优秀奖,北京工商大学六级优秀奖,public/img/stu/162/honour/162_e56b2b91.jpeg,校级,Jun-18,2019/9/13 3:22
340,163,国家励志奖学金,,public/img/stu/163/honour/163_a3fd8792.jpeg,省市级,Sep-17,2019/9/13 3:24
341,154,社团活动先进个人,,public/img/stu/154/honour/154_42de634f.jpeg,校级,Jun-19,2019/9/13 3:24
343,154,雅思协会会长,,public/img/stu/154/honour/154_8963d544.jpeg,校级,Jun-19,2019/9/13 3:25
345,162,暑期社会实践二等奖,大学生暑期社会实践论文二等奖,public/img/stu/162/honour/162_b0db9856.jpeg,校级,Dec-18,2019/9/13 3:26
347,57,优秀共青团员,,public/img/stu/57/honour/57_a4c52c46.jpeg,校级,Apr-19,2019/9/13 3:27
348,154,论文1,2018年10月我在国家级期刊《经济管理》上发表论文《从固定汇率制和浮动汇率制角度浅谈中国汇率制度改革》,public/img/stu/154/honour/154_350f732d.jpeg,国家级,Oct-18,2019/9/13 3:27
349,154,论文2,2019年1月在省级期刊《今古传奇》上发表论文《从经济学角度浅谈雄安新区国际化发展资源的话语建构问题》,public/img/stu/154/honour/154_3be14b49.jpeg,省市级,Jan-19,2019/9/13 3:28
350,164,三好学生标兵,,public/img/stu/164/honour/164_a35cbea7.jpeg,校级,Sep-18,2019/9/13 3:28
351,163,三好学生标兵,,public/img/stu/163/honour/163_a4a5a494.jpeg,校级,Sep-17,2019/9/13 3:28
352,154,论文3,2019年2月在省级期刊《现代营销》上发表论文《基于电商平台的农村“链式金融+精准扶贫”模式的优势分析》,public/img/stu/154/honour/154_4197e40e.jpeg,省市级,Feb-19,2019/9/13 3:28
353,154,论文4,2019年4月在省级期刊《商业故事》上发表论文《浅析事业单位改革》,public/img/stu/154/honour/154_78fe8efb.jpeg,省市级,Apr-19,2019/9/13 3:29
357,164,第三届能源杯财会技能,,public/img/stu/164/honour/164_ff2d57e3.jpeg,国家级,Jun-19,2019/9/13 3:32
358,163,优秀团员,,public/img/stu/163/honour/163_536f8903.jpeg,院级,Sep-18,2019/9/13 3:34
359,57,三基知识竞赛,一等奖,public/img/stu/57/honour/57_a7b2dbbe.jpeg,校级,Dec-18,2019/9/13 3:35
362,57,化学知识与技能竞赛,一等奖,public/img/stu/57/honour/57_6db36af9.jpeg,校级,Jun-17,2019/9/13 3:40
363,151,国家励志奖学金,2017-2018学年度国家励志奖学金,public/img/stu/151/honour/151_1a059b16.jpeg,国家级,Dec-18,2019/9/13 4:03
364,151,文明学生,内蒙古科技大学2018年度文明学生,public/img/stu/151/honour/151_a0e7c9f3.jpeg,校级,Mar-19,2019/9/13 4:04
366,137,十六届挑战杯省一等奖,为项目负责人，证书未发放,,省市级,May-19,2019/9/13 4:09
367,151,“互联网+”金奖,内蒙古科技大学第五届“互联网+”大学生创新创业大赛金奖,public/img/stu/151/honour/151_ec99f87b.jpeg,校级,Jun-19,2019/9/13 4:11
368,169,“挑战杯”全国大学生,,public/img/stu/169/honour/169_9d1892f5.jpeg,校级,Apr-19,2019/9/13 4:12
369,169,暑期社会实践校级先进,,public/img/stu/169/honour/169_2832dc77.jpeg,校级,Sep-18,2019/9/13 4:13
371,137,“舞动中国-排舞联赛,普通高校混合双人自选国一、单人高级曲目国二,public/img/stu/137/honour/137_a08b6709.jpeg,国家级,Nov-18,2019/9/13 4:18
372,137,2018创青春省铜奖,团队第二负责人,public/img/stu/137/honour/137_68796682.jpeg,省市级,Jun-18,2019/9/13 4:19
373,137,”互联网+“校银奖,团队第二负责人，证书未发放,,校级,Aug-18,2019/9/13 4:21
375,137,回乡看齐鲁社会调研,校二等奖、为团队负责人,public/img/stu/137/honour/137_5aaf063b.jpeg,校级,Apr-19,2019/9/13 4:24
376,129,全国大工赛国赛优秀奖,全国大学生工业设计大赛新锐奖（两项）,public/img/stu/129/honour/129_1d15dc21.jpeg,省市级,Nov-18,2019/9/13 4:30
377,65,“牵手”励学金,荣获东北林业大学2017-2018学年度“牵手”励学金,public/img/stu/65/honour/65_d5fca46c.jpeg,国家级,Oct-18,2019/9/13 4:31
378,65,三好学生,在2017-2018学年，因各方面表现突出，被授予校级“三好学生”荣誉称号,public/img/stu/65/honour/65_02bf4d20.jpeg,校级,Nov-18,2019/9/13 4:33
380,65,模范团干部,在2017-2018学年度中，被评为“模范团干部”,public/img/stu/65/honour/65_5f26e139.jpeg,校级,May-18,2019/9/13 4:35
381,65,优秀团员,在2018-2019学年度中，被评为“优秀团员”,public/img/stu/65/honour/65_bcd1a48f.jpeg,校级,May-19,2019/9/13 4:36
382,65,优秀读书笔记,在林学院第一期“习近平新时代中国特色社会主义思想”学生骨干培训班中表现突出，荣获“优秀读书笔记”奖,public/img/stu/65/honour/65_66579375.jpeg,院级,Jun-18,2019/9/13 4:38
383,65,优秀部员,被评为2016-2017学年度学生会“优秀部员”,public/img/stu/65/honour/65_fa9b4117.jpeg,院级,Dec-16,2019/9/13 4:40
384,65,普通话等级二级甲等,在普通话水平测试中，评定普通话等级为二级甲等,public/img/stu/65/honour/65_3947b83e.jpeg,国家级,Apr-17,2019/9/13 4:42
385,129,全国大工赛省级二等奖,全国大学生工业设计大赛河北省赛区二等奖,public/img/stu/129/honour/129_bb7f4006.jpeg,省市级,Jun-18,2019/9/13 4:45
386,27,“雄鹰杯”竞赛,,public/img/stu/27/honour/27_6215b0b8.jpeg,校级,Jun-18,2019/9/13 4:54
387,27,雄鹰杯”竞赛,,public/img/stu/27/honour/27_d447e473.jpeg,校级,Jun-18,2019/9/13 4:55
388,27,校二等奖学金,,public/img/stu/27/honour/27_ca24f564.jpeg,校级,Dec-17,2019/9/13 4:58
389,27,校三好学生,,public/img/stu/27/honour/27_e693442e.jpeg,校级,Dec-17,2019/9/13 4:58
390,71,校三好学生奖学金,专业智育成绩第一,public/img/stu/71/honour/71_c33b071d.jpeg,校级,Dec-17,2019/9/13 5:05
391,180,优秀学生干部,在学生会工作获得年度校级优秀学生干部,public/img/stu/180/honour/180_4deb4d68.jpeg,校级,Mar-18,2019/9/13 5:07
392,71,互联网创新大赛一等奖,通过对多肉植物装饰价值的再开发，将高观赏价值的多肉植物与不同材料和造型尺寸的器皿相结合，打造一系列以“造型简洁美观、养护方便、彰显个性”为特征的以多肉植物为主体的装饰物，力求拓宽生活装饰物的领域。,public/img/stu/71/honour/71_25e4e6de.jpeg,校级,Aug-18,2019/9/13 5:07
393,180,社会实践先进个人,2018年参加社会实践获得社会实践先进个人,public/img/stu/180/honour/180_0b44db0f.jpeg,校级,Oct-18,2019/9/13 5:10
394,71,插花比赛一等奖,红粉白黄吐芳华，富丽堂皇尊贵花。感恩师如春风沐，祝愿东农更火红。火红的红掌，表达了我们对老师和母校浓浓的爱意；浓绿的马蔺，象征着我们的母校春意盎然，蒸蒸日上。各种花材错落有致，五彩缤纷，争相开放，形成如火如虹的气势，震人心魄。,public/img/stu/71/honour/71_eafe31f8.jpeg,校级,Sep-18,2019/9/13 5:16
395,91,校一等奖学金,绩点、综合测评均专业前百分之5,public/img/stu/91/honour/91_f4bb34b9.jpeg,校级,Dec-18,2019/9/13 5:23
396,71,三下乡社会实践优秀奖,新形势的干花，干果，干叶的附属品，以及适合与“干物语”建立合作的乡村。形成“干物语”团队—乡村产业链。根据“干物语”的技术特点以及研究方向，找到合适的，能提供原料，以及地区特色，特产的乡村进行合作，进行技术、创意产品的宣传，同时发展当地农村的经济。,public/img/stu/71/honour/71_b4192f27.jpeg,校级,Nov-18,2019/9/13 5:23
